ID_genome_file,OptTemperature_oldworld,q25total_12C_oldworld,q25total_15C_oldworld,q25total_18C_oldworld,q25total_22C_oldworld,q25total_25C_oldworld,q50total_12C_oldworld,q50total_15C_oldworld,q50total_18C_oldworld,q50total_22C_oldworld,q50total_25C_oldworld,q75total_12C_oldworld,q75total_15C_oldworld,q75total_18C_oldworld,q75total_22C_oldworld,q75total_25C_oldworld,day2_12C_oldworld,day2_15C_oldworld,day2_18C_oldworld,day2_22C_oldworld,day2_25C_oldworld,day4_12C_oldworld,day4_15C_oldworld,day4_18C_oldworld,day4_22C_oldworld,day4_25C_oldworld,day6_12C_oldworld,day6_15C_oldworld,day6_18C_oldworld,day6_22C_oldworld,day6_25C_oldworld,Tempsens12C_oldworld,Tempsens15C_oldworld,Tempsens18C_oldworld,Tempsens22C_oldworld,Tempsens25C_oldworld,inflection_12C_oldworld,inflection_15C_oldworld,inflection_18C_oldworld,inflection_22C_oldworld,inflection_25C_oldworld,asymptote_12C_oldworld,asymptote_15C_oldworld,asymptote_18C_oldworld,asymptote_22C_oldworld,asymptote_25C_oldworld,growthrate_12C_oldworld,growthrate_15C_oldworld,growthrate_18C_oldworld,growthrate_22C_oldworld,growthrate_25C_oldworld,eAUC12C_oldworld,eAUC15C_oldworld,eAUC18C_oldworld,eAUC22C_oldworld,eAUC25C_oldworld
Germany_1992_GEE_4a_2,20.8,69.3714299627691,,22.9281664400627,0.993689852760184,21.0591460204867,101.769104252455,69.4679765712146,57.7986888313888,68.3539031173026,69.7455188045932,109.59829694788,108.522727746536,105.242542544281,103.242404227675,106.170707030766,0.0773606189213019,0.0654259094200189,0.0727266819026997,0.139146040513008,0.140289173912062,0.0738986987114064,0.308748804972487,0.427876397729747,0.670067380743313,0.495964915188719,0.105252496315522,0.878085766454456,2.09714260319713,2.13467629628223,1.18333696475076,0.55413801781926,0.553858007434988,0.973384071651655,1.1553322096471,0.782410794745733,,,137.521318392833,214.876124419157,,,,3.61045583807967,17.3340880244412,,,,0.0472732466686598,0.0275114501703172,,40.4191722806202,40.3987481487283,70.9992406623366,84.2706512122161,57.0695308571294
Germany_1992_GEF1b_1,19.9,25.1115938255686,33.8250155068469,33.9142540257247,36.5344779502307,28.5467397776609,77.9467824147583,65.6633135587477,67.4996236418795,73.1394472802549,70.6172610395978,117.879549330085,110.71564971568,101.628714534557,93.092915213848,113.010913552147,0.232775037864367,0.708134037636507,1.45670090158201,2.06317661156038,1.39339545690295,0.339114852654593,3.02983863907742,4.00313561358502,4.15092409128448,2.96284290363597,0.535842633237486,6.38869357916219,5.82195041680723,4.33238662977691,3.13145226466992,0.100118042103124,0.732003677845701,0.891019146881449,0.950588567174761,0.643587340596541,,104.46472447209,78.3756285742365,54.8246060102538,49.6587102783834,,7.51892478080104,6.09503104135698,4.83630075207678,3.06506033553979,,0.0429595201152954,0.0400860254028339,0.0456470034831483,0.0726369410834335,45.4609412784939,332.383409774515,404.588106833615,431.63699693435,292.235901580104
Germany_1992_GEG_1b_1,19.4,66.2507657688443,36.4075050697697,33.6444067839086,37.6944179742477,39.2882597626576,20.9426140236178,70.0395705214217,72.8150995189893,67.6336420764015,69.5495827957597,113.868546406565,106.044781878505,104.811891481703,105.312788417442,104.409705788731,0.0520234906052766,0.122343918141464,0.285014035355807,0.316282494426527,0.206955537761434,0.0609199305582097,0.571960764037609,1.01962516191579,0.897075242386429,0.545429794054566,0.0820991078006045,1.39646392528208,1.83985619424801,1.29993194405969,0.614985830355927,0.0819305580471313,0.627757940679738,1.01313906146513,0.864080176594254,0.491243251111076,,105.310410115728,96.3383396378338,84.8699807906458,61.5007901587143,,1.57869905689806,2.13321114345035,1.50799358393278,0.64248990924809,,0.0520982846616706,0.0382942234957789,0.0352656227780347,0.0467559272758882,8.92108725289571,68.3540243834353,110.316616682239,94.0861972947929,53.489491711225
Germany_1992_GEH_1a_1,19.8,76.6176571313363,6.24064315203539,34.2808935604227,35.1073890022543,44.4613793006868,108.257413148828,65.1163029408778,65.8574814197224,65.8673250374707,75.4346007198649,,110.710139369214,104.807537430179,106.056602143645,106.306587170636,0.0694774924894599,0.231937217565946,0.295654844182339,0.298214011808789,0.306324931933619,0.0586395161858718,0.861729118356235,0.907717321522565,0.746416471034541,0.556319314782517,0.0733250969170179,1.23898071654434,1.55572094568847,1.32028335429067,0.961180057816469,0.0949995151201563,0.829810084256635,0.935410811312894,0.818017568592172,0.684670299980746,,84.0763472684755,98.7472555176434,115.521797065755,,,1.3751839316595,1.9086286505902,1.98122779356163,,,0.0414073747200333,0.0322661891850255,0.0249702362136308,,9.89405266830471,86.4234377190367,97.42159022523,85.1952654391211,71.3073535150728
Iran_2001_STIR01A_45b,22.8,82.3098099806842,22.3630747791432,24.7700086336488,39.4912513916231,36.9569280423091,18.5296123545199,72.3126846347207,70.9550420771218,69.4885268703006,73.9584712765607,132.980801465159,101.463013317686,101.230468027525,107.136102544851,104.355161995695,0.277670799994261,0.570137243337307,0.983079355366822,0.808753060962741,2.61015045425984,0.448645425310559,2.96997018350474,5.36669312791797,4.44080145862678,5.94611045729613,0.552809110373226,7.5316096024341,8.78874354646583,6.70450387569452,7.46641279567687,0.104142870913418,0.638664114492351,0.957563497157314,0.75382148024378,,,105.480427073752,90.2606381812378,85.4283134593101,61.7693862229495,,8.30526913876374,9.42512702779584,6.97394141024139,7.37425730346473,,0.0568972214680946,0.0641723655858282,0.0540660953587732,0.0475648376987091,58.1918890108463,356.866206393018,535.057544109212,421.212662255175,602.634421167447
Iran_2001_STIR01A_73a,21.0,,1.85091783016806,8.53955349490978,23.5376638440283,26.8970912945556,80.2063782207349,71.5146415904074,69.6123106129091,70.5933943702004,72.5582590394326,33.6740788073093,110.322635420706,105.035159526808,104.740640939565,104.917318759064,0.208467676263828,0.261886400684791,0.545884736533303,0.914006263525085,1.04705616588458,0.204483116294318,1.83882156178178,5.15966198004284,5.27026102850775,4.67680182077984,0.204957739096152,6.88178485696215,10.8664225815738,7.49089154378942,5.89847620842178,0.25988673441279,0.478999961682349,1.04955869653004,0.960448033685958,0.842320826986584,,145.955501988745,101.475648502023,81.3683364726128,72.6845821924581,,14.3336485017646,11.8938125023996,7.70592575888251,5.99123760901435,,0.0396224413357549,0.0521131711576222,0.0607447302096096,0.0617284878278452,132.556874617285,244.316963718355,535.33405948467,489.882601608702,429.631071792379
Iran_2001_STIR01A97a,20.7,75.1137794359617,34.4957837513579,37.7516064798055,36.4945725291503,36.8376100662722,87.7435885365663,68.4978988564002,64.7405589255092,71.7548619864411,69.159006565784,16.7208475783963,103.928188524969,102.82441949211,110.232241427221,108.580145035784,0.140605886760915,0.185056424379794,0.413850003720016,0.427829756737916,0.466033041041597,0.118113287802372,0.548770857625468,1.94648743746031,1.40207024170575,1.40615498690094,0.131076587239097,1.374030273204,3.50010448126268,2.26346718223146,1.85446032485753,0.107684411118262,0.399342611528297,1.14321842221309,0.847977306388961,0.798082174036591,,140.007221370088,97.2719179240951,88.8691212463677,72.0047747732763,,2.58966596515226,3.95040996077112,2.52830400269236,1.89916658128218,,0.0282252744600989,0.041369480934892,0.0391692115437039,0.046755973520155,18.5978616851003,68.9693018427111,197.441931207923,146.451696142036,137.834452841796
Iran_2001_STIR01B_106a,21.0,103.348486862345,30.0979473952399,29.107740853059,23.2669750398263,16.6794640671539,10.7307872025634,64.6791633036473,64.0683989399953,67.2584550833633,72.1205631498587,120.320792023295,108.630282652153,111.354019182204,106.98076639207,108.015227386099,0.0808307145518792,0.236740303543014,0.289852034089581,0.455925558666803,0.38756529010076,0.0678608686201245,0.585177429393459,0.756608606088769,0.837321958285641,0.709546063068096,0.0812194082314577,0.895032459570719,1.04406396351949,0.920678864827213,0.880367520803581,0.121402705814238,0.702369521534616,0.863571544416382,0.967851317225882,0.856894474599253,,95.404851199813,80.1759757588503,47.3712345804806,51.5911020413588,,1.15686341944499,1.19277690696132,0.930945765250438,0.87219134798019,,0.026971879175225,0.0325875256065049,0.046293443254107,0.0384474495158064,11.1145199274431,64.302521028404,79.0607019408215,88.6076029357127,78.4494105775717
Iran_2001_STIR01B_58a,21.0,54.580101975195,,29.7546209534415,40.7312435629387,40.2603523046189,,65.7979065142156,65.6662199715565,66.7075598653484,66.9642047692343,14.1179172086316,113.907416058786,116.955827392601,114.082249049402,113.804586212737,0.154936117656093,0.161811705398101,0.158745121831301,0.183884745863073,0.148876134651002,0.180508000828939,0.348351844357901,0.432467087921437,0.458700310400127,0.433529655587526,0.174183282754733,0.749749616900259,0.94318492625848,0.996133754224446,0.887253002771656,0.468252269228942,0.780686768592543,0.94042475033846,0.982566786441257,0.900155434278882,,,,,,,,10.1347245750703,,4.51103682119574,,,,0.0169397244402075,0.0184995765894893,26.4904140694711,44.1657566179619,53.2026061051814,55.5867055734701,50.9244519416806
Iran_2001_STIR01B74a,20.7,71.8278871153255,32.1798324093451,38.1169152169234,36.8101850229449,40.4998737358912,80.9736157614594,,63.5717939514264,62.1673664474813,63.251206409354,27.5406108523861,106.521436767679,110.92916174353,106.945329423854,108.75437671104,0.140044177354098,0.094842666924178,0.429620883940052,0.673989640025054,0.519797346969657,0.138053529842391,0.715674064065859,3.08402844463649,2.74638816407238,2.27591951541628,0.135212739468894,2.85822180128134,6.1627416287303,4.98688517590034,3.21389494648425,0.0809677181133041,0.341463027868564,1.07793357374937,0.962505575055607,0.733149586489466,,137.371662858571,97.887709988691,101.185803711546,80.5365979793204,,4.97307789695332,6.55395731145585,5.98364292143703,3.36289437645818,,0.0442563983129881,0.0558870925637875,0.0369606761931332,0.0489938976217422,24.2188427475732,102.137488480117,322.428547120879,287.902039345036,219.297702336002
Iran_2001_STIR01B76a,24.6,47.4957034695222,1.06445246934595,36.1117082288151,35.3089761247673,32.1330614075791,51.2278701998278,70.8842342806847,69.955639435965,70.0209628023778,67.0344602129742,,102.415508283185,105.082773645845,104.973341256574,97.6991648169568,0.444978730775656,0.387646043304015,0.414404650312854,0.861853130553097,1.56773610331322,0.50180205364807,1.51431586373351,3.07648876742196,3.68287422539447,4.34046722811655,0.514047299762667,5.14675136032189,8.16597653160189,6.28257453935604,6.04709055773268,0.161835875382129,0.499170636691655,0.844481949463722,0.878581876227547,1.03511418867361,287.996969756757,154.845820876467,111.258340507737,91.6305147589785,73.9800307364262,1.21895912339527,12.5067386706751,9.56483832131188,6.79918603365898,6.1742545401684,,0.0332216157589188,0.0509285292222076,0.0438334768355926,0.044601882363647,67.6773068197157,208.745584098744,353.149534135243,367.409605956006,432.869043250721
Iran_2001_STIR01B_99a,21.2,3.99175155749595,30.7626200463451,4.04504669722633,34.5323853343474,33.9784422196021,66.6580734816956,62.3081734993326,63.8530487394336,65.579689891401,64.8187611740952,111.948105774116,115.483575687621,113.298147583653,106.064646631399,110.69883970216,0.328421014633728,0.506561129836199,0.520360592366103,0.89957466306939,0.618034424735226,0.350640171832312,1.50473927100357,1.92785697677202,2.96652241269615,2.23340394618885,0.356171247670342,2.74932694991918,3.5382538824084,3.19284882106802,2.72610984757386,0.192150109173126,0.666801401684133,0.825246428273996,1.06843978141908,0.833552953254392,,108.680900459839,100.698849158587,58.9851205600741,67.919573343497,0.354198577836276,3.76695992016411,4.29657926195556,3.12167147404715,2.74520898583634,0.0250810260185857,0.0299764160693544,0.0368843220846251,0.0823406301116966,0.0552987137222767,48.7993201175674,169.34393217705,209.583355442892,271.345851137853,211.69291849923
Israel_1992_ISYD3a_1,19.9,,35.9594140518361,38.4749611000886,40.0119895038522,37.3410743008624,104.52031123014,67.7678144038133,63.4379140868966,68.9236264702229,62.9354446589044,3.51327983049991,109.071204626515,103.980359137208,112.007749002066,95.6394888507822,0.191242480017965,0.555232122688773,0.737341027926039,0.707959674530509,0.553512415781817,0.185850369980695,1.11378148565769,1.43146905153177,1.21074174596115,1.00011045652234,0.274434995466571,1.773861663819,1.7071683932347,1.5467406309167,1.4469010614035,0.183457413980261,0.808282316947058,0.948139765668547,0.854949959006958,0.731455212131921,,119.110140978698,56.5678995389406,49.5275552532658,80.871213062498,,2.82788773793524,1.72062155746089,1.43738709770685,1.7203079945039,,0.0199709288346146,0.0392191655528588,0.0439118275098806,0.0243857992174259,28.5564317638419,125.814805349334,147.584597065192,133.078950783142,113.856128244559
Israel_1992_ISYG2a_1,19.9,44.7211095032786,36.6526289830516,37.3323479065415,36.9042617871048,41.8698053001024,62.6386774119506,64.5612479844058,68.3610154199737,67.73185807322,66.0604177451624,104.149207119437,108.902846564992,115.812850432719,113.98539445461,113.553345534818,0.332018034655708,0.876548602195023,1.36423169908395,1.9305548277516,1.57859968901781,0.616250985915674,3.4217363874192,4.77382832646094,4.77905717913441,3.5598804810228,0.934419020951747,5.6675174158622,7.3012348013171,6.87917019621466,4.93942482241991,0.592451997195631,0.727911603408169,1.00361484012925,1.02380022424813,0.77529423207757,284.721153039027,91.2611764109014,83.8618934586685,76.1827106173443,74.7462333635941,5.56675359120236,6.28321107597364,7.79613511456193,7.17384625486738,5.28938302011306,0.0111163869418203,0.0408669615024282,0.0437497420647266,0.0393620904185459,0.034973888194275,282.7177684029,347.359018256765,478.924451736942,488.556905977047,369.96998269251
