ID_genome_file,inflection_pH,inflection_H2O2,inflection_SA,inflection_GB,inflection_18C,inflection_KCl,asymptote_pH,asymptote_H2O2,asymptote_SA,asymptote_GB,asymptote_18C,asymptote_KCl,growthrate_pH,growthrate_H2O2,growthrate_SA,growthrate_GB,growthrate_18C,growthrate_KCl,q25total_pH,q25total_H2O2,q25total_KCl,q25total_SA,q25total_GB,q25total_18C,q50total_pH,q50total_H2O2,q50total_KCl,q50total_SA,q50total_GB,q50total_18C,q75total_pH,q75total_H2O2,q75total_KCl,q75total_SA,q75total_GB,q75total_18C,day2_GB,day2_SA,day2_KCl,day2_18C,day2_pH,day2_H2O2,day4_GB,day4_SA,day4_KCl,day4_18C,day4_pH,day4_H2O2,day6_GB,day6_SA,day6_KCl,day6_18C,day6_pH,day6_H2O2,ChemsenspH,ChemsensH2O2,ChemsensSA,ChemsensGB,ChemsensKCl,eAUCH2O2,eAUC18C,eAUCpH,eAUCSA,eAUCGB,eAUCKCl
ST92ISR_Ar_1j,63.2656314082613,87.2672263817155,,54.8900174074603,59.3916805428357,83.2036564845602,3.06830341329746,2.94617435144703,,4.32296765510064,3.22243304754524,3.99095695407413,0.0651415201829279,0.0490439629775631,,0.0570408396599945,0.0551833916611392,0.04480866999714,27.1508144298751,37.3199477848886,35.5736284451406,39.1605620349459,33.5726284096749,4.68735857762228,,62.5901034481775,65.2825682515014,69.9325975792822,77.1776877953265,68.4806887485528,99.0538574783875,105.194810062491,107.711161554187,107.573430437119,109.475949656397,96.2161640546792,1.76134942261135,0.368020228441135,0.661388673292239,1.03664692757904,0.78417357123715,0.400227567055151,3.7037858773177,0.448811045908895,2.53813506225649,2.74042730933372,2.86535524062566,1.74216815265874,4.49837753623428,0.677809709324943,3.74218691388485,3.35580049791032,2.63681537481547,2.80394005669688,0.952354998827986,0.622969532142782,0.243809760463706,1.47542188788526,0.918098371180158,169.83632550115,272.623807005419,259.634645401127,63.301460703328,383.070638678152,250.295473156609
Israel_1992_ISZE1b_2,66.6067199352831,77.0393494643418,163.220254705459,61.7626308820236,64.6589908274039,120.786824153904,4.86055871452114,2.5409980137662,5.20605093988783,4.63747157598435,3.04892797628419,3.72563496620901,0.0692016342362153,,0.0258895222598599,0.061618851658224,,0.0304254612260412,35.0667596666098,2.14096014381803,36.9529084127227,37.7056088054065,30.0628006718316,29.6481172861954,65.6951733344211,64.3615969167971,66.9187286592077,68.5134903740491,66.9662716621883,64.4575973344893,104.462900787785,106.666036246816,108.721458119627,106.888680604747,101.595338952019,,1.3604460748319,0.265196091451477,0.361172698360221,0.647029486081446,1.09290538798793,0.205693313927167,4.02020324783229,0.723054283963593,1.16996985756721,3.0304164432681,4.21427922136637,1.99453317493454,4.67308878530298,1.95222932672439,2.45936711599985,2.63143806696222,4.80745563596476,2.57964494081985,1.51241563028111,0.677540743672499,0.254620553838446,1.00608736884793,0.544693455313364,170.909304866204,252.24948678336,381.506066541541,97.1392859555343,383.828434686304,137.398644557051
ST90ORE_a12_4A_7,68.1585164535571,,84.3604110215319,78.1952994619196,56.5114487192305,95.6734647926192,1.91869907353304,,1.29157738553761,3.38969840870272,1.80200450327398,1.28983577725622,0.051825183061116,,0.0421432099169696,0.0438347617262359,0.0634750988921512,0.0516134362452233,33.6166726565261,,31.2170335692995,23.6014714917674,33.3379474925981,31.3655293994201,63.7739161647134,,66.1410716796031,63.2412534099697,67.4958075057253,65.0402020847586,108.455864937516,,108.799014101651,107.980211691042,108.944504919467,100.660459906696,0.731139255556783,0.200593765441544,0.106918153040618,0.666449122695898,0.541680170562646,,2.25388750348743,0.817766052146144,0.640217232094106,1.65356530445955,1.49977763557979,,3.26107786362293,1.17031667036149,1.18669400599698,1.78160492917303,1.87754386102011,,0.920968962338957,,0.556109561304578,1.54879742131746,0.424534072504119,,158.054851819025,145.563612872405,80.9493168963826,225.448548254434,67.0996699217657
ST99CH_3D7,63.6728259511256,90.834675505246,118.22390855242,53.2403496271576,79.5662656636764,105.517011834533,1.5283534527894,1.27058700869574,0.364783397810711,1.43831315925107,1.15974164395801,1.05650873251565,0.0422932750473229,0.0421742607739942,,0.0421423363368986,0.0293235001925197,0.0368893983781429,30.1070261475377,33.22599164169,26.4631338144256,36.6953388503542,29.3348067195837,32.941196004265,63.976228258058,66.0068444495221,65.2317544527802,65.9034969778031,64.6337998735353,63.6775206994239,111.12941525187,108.128284821128,108.680850519995,105.904885487667,107.034710305243,107.682530135156,0.630707014272811,0.125027452671068,0.112960193116008,0.337916968783725,0.541394565340029,0.180439688035316,1.20956048818714,0.166127276026161,0.433899007985681,0.711690141323642,1.18779860871495,0.694967615162576,1.40155101667,0.199386094407845,0.841834924110647,1.01707258329785,1.46493126804036,1.18074474229238,1.58389758094636,0.903447713291688,0.173848811124737,1.05251973042387,0.621129210283944,69.6526596711596,77.0965033686144,122.112965184971,21.2291938203236,128.526305197745,47.8868902530009
Texas_1994_ST94TX_PD4a_1,42.4080475895391,78.8640960264443,116.143279789923,115.179612111568,96.5313163269059,99.7325236949812,1.97628912413794,2.35719890923657,1.22336446962661,6.28289593373106,2.44281323041331,2.23895861901461,0.0765001770268983,0.0540378054671099,0.0455641231921707,,0.0372556483824532,0.0455924003029447,31.2969538541854,36.2563790622728,35.8259087554065,40.1478103441749,30.2681977138199,32.926239116619,62.7018534943839,65.9963774814354,65.7022052562918,66.2658653346756,62.4873658338099,62.8276264527104,,106.884043180224,108.933249284159,105.007643632627,103.752851548142,107.286704547254,1.21283989037867,0.0927656267283714,0.210979183439951,0.386593661501244,1.18907727245495,0.394222990499105,2.33026981676721,0.328187934395943,1.01728554353532,1.18807545580572,1.94007019307371,1.64287780438273,4.3594932298514,0.960795001171996,1.98194777300415,2.10204244331555,1.92714319452643,2.29182888219567,1.59611233838255,1.23588720412872,0.218702123760157,1.35628092251525,0.85636543060118,155.461599010114,125.789472122346,200.774128493104,43.9097282975365,272.306120209822,107.721755459148
Tunisia_2008_ST08TN_33_9_6,65.5629489621481,,,78.7719979734587,83.3051241768657,101.665347630468,6.70736061939,,,6.4445991702841,4.91425414053861,0.629905861682608,0.0734170569070717,,,0.0573548926069899,0.0535892168450597,0.0303073056155048,36.4319700912794,,35.9680348430115,18.5190121701188,37.0654976067745,36.5322598454379,68.4186519849575,,67.0544644837658,,65.6689592097023,64.8959253618017,105.135451742889,,108.074069046235,99.5570209586403,107.824544952452,106.793582964579,0.961872921456167,0.151154763836231,0.111731634209737,0.614170255441953,1.48524537172379,,4.59886603409821,0.141974594203893,0.285831429250235,3.21057103330948,5.83423477589322,,6.30697902454451,0.165904694201175,0.506220657899909,4.81039092672918,6.82934677595531,,1.73896130019154,,,0.810802960620418,0.101726168056907,,304.133238351394,528.875931595005,21.8075884875784,428.814171138112,30.9383089162252
Turkey_1992_TKV2a,44.2279041832187,48.4032283984351,,83.598485426486,46.3133999992454,86.7567700902121,1.38261644165752,1.37716033117567,,1.50418721928922,1.54859702741365,0.636243361774148,0.0434346434142864,0.0422422538536055,,,0.0480228891915685,0.0136310960955865,32.2603538292412,34.9747256515728,31.4869762347414,33.4217283744887,34.4669780030185,29.458424291994,65.59313035201,68.8400961738006,68.7625392742847,65.6775741248799,65.671092828997,66.7830983242091,111.324231927773,106.841027836459,98.1461565115382,109.67557282479,106.948834184146,101.420754897115,0.554564516334701,0.174651046908957,0.231810514963577,0.844080530719702,0.769306897911261,0.695771123233923,0.814270507322455,0.228227137221456,0.340139515185117,1.33428228644109,1.20508298973354,1.17037604414222,1.13197635583216,0.294259998490196,0.43078058507982,1.6343930128693,1.38339247272488,1.40202767982488,0.905952124940912,0.866494456754929,0.232722918089954,0.745646597294912,0.283005681387421,128.028124343263,147.754118154126,133.858157310501,31.1518609794439,99.8108795187421,41.815254886006
United_Kingdom_1993_ST93UKSB81,57.1379691818718,74.1257780179379,49.8565971989503,58.2071185897414,57.9740303524521,127.09449874669,3.53792676206145,2.57151547578491,0.280643709024432,2.9327979998517,1.8763572435731,2.20829838656995,0.0763324072562565,0.0707752196408791,0.0194060428166874,0.0762006327428898,0.0708527840186801,0.0302566458281614,32.4794271309062,36.8780607324111,35.9074334423329,34.6421012932434,26.710567486934,33.7823660161605,67.0733379420705,65.8549555606448,65.4984632243869,64.5993990117393,67.3713470429365,65.0382242808627,,108.457812197558,106.267935617301,109.948867942651,96.4077850401117,99.4065768885858,0.913411342890391,0.130980286032468,0.183250799679976,0.638739742580375,1.21484698954392,0.378884682817066,2.64122845652705,0.205654575145345,0.616273396709422,1.78392583069811,3.30196895432237,2.04074138447741,3.19021962268922,0.231006483496292,1.38082399922674,1.71342216065853,3.47970586593278,2.53456377255492,1.88592486200717,1.10252697920573,0.078005293700452,0.823959225709218,0.438783260248155,180.842375150777,164.025351362429,309.339488133866,24.1301176250297,254.883125124066,71.9715784341558
Uruguay_1993_STUR93_EG4c_1,43.7621210856863,80.4518038812289,111.471026403019,72.824099431398,53.8563986863558,98.7961317252888,1.74339332976127,1.84379507123106,1.51637227407804,3.51049263783952,1.57393384931103,1.68345126650892,0.0562340706527278,0.0309425618528398,0.0308264060371855,0.0375776933081199,0.0474192374112538,0.0343001603797874,32.3960123003873,29.8736399852028,35.1628187082011,43.308461117153,30.0593093940282,30.1730112345017,68.2580367346118,64.1822651170055,65.9242647511527,63.9686907477466,67.2043494032434,63.8392905575438,113.494537884968,105.85553260386,110.863330503019,109.766113901179,110.055175253076,110.292588079398,1.03738063067677,0.176255709753533,0.241731980113644,0.701175803971036,0.974709434039848,0.533962602217533,2.34916977909486,0.588216199198764,0.801453898924841,1.33116660509011,1.5941800939059,1.09876414418684,3.38428890814954,1.08541016203724,1.36468539782739,1.63744426798443,1.82931920186362,1.67452650334647,1.23253669685115,0.859829825710038,0.379205585114154,1.4541064197578,0.617705442261793,120.057005236639,139.628798218877,172.097617741991,65.2603778326037,250.248250783653,86.2494685562741
Algeria_1992_ALA2a,63.9944428087717,68.5252514233814,,58.193340819261,70.8625042053658,83.416471322806,6.43995593811784,6.15491170419193,0.480236319894926,4.80339082384274,5.47906472847933,3.63628906067023,0.0507673391019284,0.0511188712777443,0.0170120146197201,0.0547655931461972,0.0507237364247113,0.0454067567405806,37.9532141254538,37.799478076969,39.3261462573893,32.7702520775087,33.7350722732617,37.3380133490733,69.4153501145423,69.0942316731618,68.1409791023443,67.667763405416,70.897530227903,69.7598210691603,107.325803403347,106.764022610762,112.616587834761,107.754835773744,107.395681408231,107.215867366747,1.79183426989538,0.360762454559307,0.575976903139453,1.27037261550282,1.97557580425303,1.52135461839069,4.08368618949919,0.425766338908377,2.3552482011388,4.29525070355757,5.42473508549973,4.98060868362533,4.94457567442791,0.447504046702742,3.37809118975281,5.33088602762368,6.15117887191224,5.95105253351837,1.28007032125774,1.16106024443118,0.107525636868495,0.789406188296976,0.563002759400311,471.570246649197,406.154847615357,519.906766267377,55.9033061551395,410.417618628937,228.666299951259
Argentina_2000_BOO61_FI5b2p,71.5912989371223,98.637511812846,155.555040706553,78.1240617488993,89.3662982849926,70.2046423693499,1.70617400008944,1.68527705884571,1.28857360041685,2.31156405706917,1.44605875158763,0.678220579306072,0.0668001863591059,0.0477448734050962,0.0192869009696222,0.0581200668703646,0.06030569113083,0.0594839452502585,37.478272416577,36.0010712979112,38.2453631450881,41.2288743768381,35.5076339427655,39.0950817931034,70.4932173206996,68.9384360172648,69.24804036193,68.1305445362553,65.2480836272826,71.7951614482711,,107.001232922947,93.820302836896,103.932160883229,112.333879927485,109.316661122429,0.375323255789468,0.126909431227109,0.147553974657457,0.181037859624812,0.323705739679736,0.177643387406404,1.70197254505437,0.314415714687864,0.593358326969116,0.827855639016857,1.44046299757525,0.757818472421629,2.23214443780018,0.564661109179707,0.597719912689531,1.31586448126556,1.57562859475163,1.48661358279717,1.48422019686894,0.98631291170946,0.290220044649727,1.22837396098942,0.614939527804933,84.1496022148453,85.3173482936553,126.629731480745,36.7504863243247,155.548664838029,52.4650098732694
ST01AUS_1A4,88.9126030441962,124.943175383763,53.7466640972624,87.2063271276174,90.9873330060782,97.3083267958856,2.66691190513237,3.35596794425082,0.452049879966119,2.30296953291909,1.99551290709969,1.26167659585077,0.0422284812668474,0.0326203344657609,0.0420932079633136,0.0419469159258496,0.0491155688353571,0.0374144187912715,35.823107465729,40.1698112613148,38.5807844272456,36.1046068043567,33.5994199153953,40.9544088823285,67.4661529533044,68.1108517808702,69.0564508485355,67.8340050548647,67.6521224161058,69.0932661640388,97.9379456684939,104.078207715683,110.29902120651,,110.063217470133,102.805012207467,0.388860229434029,0.176115700803132,0.161598733007421,0.199009920169762,0.428741635671517,0.202564681399916,1.34538501508545,0.436346247074138,0.621864817466724,1.12748148303476,1.42725833955798,0.978346817467913,2.12639406938073,0.379590574123873,1.07086028105607,1.87237482579972,2.36860931467424,2.20387744919379,1.40455447694768,0.978472304227967,0.262007098896704,0.871459020861374,0.588135278645278,108.054902326364,110.432254300362,155.108117176998,40.6394277968753,135.170367922718,64.9491046543696
California_1989_CF21C_ST49,78.8111420702914,82.2698540788743,82.9080169531738,68.8254310949248,69.7569167762983,100.185578720105,2.39833580159319,1.5100344821597,1.19452956201946,1.73010406756863,1.26399778766855,1.33189694388537,0.0472049837634694,0.0475669324055155,0.0493576435432084,0.048765878692549,0.0510495683360352,0.0433490270483598,35.8673486771997,38.3075761358215,37.531412773458,41.4096109898765,32.4000533776067,35.2189811729348,69.4133465868834,67.5518379166567,68.8674289439716,67.2982843004899,66.9017329699062,71.4562661562178,100.107954898083,106.379114613158,112.553470584926,107.400166096741,109.388597551735,110.448622024265,0.472787495774333,0.168101611805416,0.13931896410868,0.305295862685617,0.459593328156902,0.216201361243666,1.33201341695259,0.799327528508554,0.60184249196642,0.983621899961007,1.62981319340202,1.0032256974209,1.68771186104378,1.12625905411214,1.15066926819825,1.24271397066459,2.26919905563001,1.43893822710078,1.6862585414204,1.01826721357975,0.476919392679912,0.818545055614851,0.681978478564401,96.3156502104661,94.5877947615202,159.499476830733,76.0683936228768,130.557508132952,64.5068403622234
Canada_1992_CNRA4b_1,94.4042917332849,105.604993807613,109.090573068442,90.4450288038963,100.156379113716,119.97848287891,12.1127066518672,6.99633298297096,3.60872371641799,8.11645372341151,6.98737464865216,1.38840494626109,0.0604051729156799,0.0705460442884865,0.0388854430891882,0.0658248323869827,0.0619328570357747,0.0240610038512116,38.308993006138,41.1898252967683,37.265143087942,41.6354826989903,17.5526177764538,38.0564337244273,69.7881890053395,69.8556180578768,69.3948738396181,68.2704562036577,69.1514863618687,70.7532218838826,110.384980132635,107.199788147695,104.644910192617,107.689306756792,109.6515288431,105.11650474471,0.431136384434509,0.320339690546882,0.18799058716035,0.41675502724008,0.700787029013048,0.27482533317463,4.75494066903283,1.34207245980546,0.525921183608073,2.91869287306635,6.30175690079269,2.33460343445503,7.99473216295107,2.8532494904322,0.88287714794671,6.55875443937472,11.665285599017,6.65307055385086,1.89845727145954,0.897698140699353,0.246050479261779,0.71956188760363,0.173874496075564,292.661103760484,326.012821562141,618.921411683687,152.285909970148,445.352259269417,56.6853150632901
Chile_1995_STCH95_1B2a,70.1352620148868,115.48162986383,,90.5069922787045,89.4097140037218,98.9112781819305,3.05688471002513,4.98686454283262,,5.457096391058,3.9473233001324,2.26534348902917,0.0486661576858844,0.03142225970098,,0.0446684640901516,0.0426783285975618,0.0333600279183193,16.7854720241011,37.0971198517931,41.8195990207698,,26.5039772287422,34.8733249481331,73.2686538451399,63.9287233616865,69.7299625768821,,69.0710216362647,74.6807363012611,114.116176765523,104.963609462953,103.042147511406,108.243648076623,107.756968322573,104.680057855451,0.684037322183203,0.205491754398097,0.315249481788857,0.592288100118808,0.756837329680257,0.476181512542429,3.03161149720874,0.367596664429876,1.09589136410645,2.13197313373267,2.35298277147764,1.81908326994463,5.05900781409206,0.662042374524775,1.84376867787485,3.49928730696818,2.92667952665928,3.57897009358452,1.00064211407557,0.851871223095156,0.208781123172829,1.32815226384945,0.508356526434798,194.331238720248,228.122788341379,228.269269194732,47.658314408317,303.176346648243,115.967708281844
Czech_Republic_2010_ST10CRI_159,85.9367494627184,117.309696246952,91.4385406439012,118.341910232666,101.939610457642,92.9361126204952,10.4794122716498,9.11381076109109,1.1625241894693,8.83462703309469,10.2585598521793,3.05858494986318,0.0500288663202787,0.0383852933308509,0.0181380657243326,,0.0441922307899315,0.0503197000099778,26.1598400287111,23.1064928178494,40.5166988976939,36.4674294507534,21.948067369209,,70.4713374163547,76.0344553340069,69.1510292729166,69.4805535212052,,68.1363185572637,105.923372887453,106.764033866638,114.7329435618,107.76303284856,,104.078713727531,1.53652405625832,0.329598154613011,0.313642191295717,0.790980867712706,1.16088092796304,0.679354504550019,2.94748633493704,0.625146406699198,1.67379526799,4.63835786873016,6.39370717338828,2.61703957543517,6.35744948750856,0.817120256044844,2.83946600224247,9.00033653073113,10.0500943173089,6.73103940266152,1.33554896499441,0.696528822929254,0.114402704250603,0.597682489134801,0.354043014238081,326.06304189362,468.125698693072,625.204792376815,71.5251189583443,373.673956526781,165.736633407603
