ID_genome_file,OptTemperature_Americas,q25total_12C_Americas,q25total_15C_Americas,q25total_18C_Americas,q25total_22C_Americas,q25total_25C_Americas,q50total_12C_Americas,q50total_15C_Americas,q50total_18C_Americas,q50total_22C_Americas,q50total_25C_Americas,q75total_12C_Americas,q75total_15C_Americas,q75total_18C_Americas,q75total_22C_Americas,q75total_25C_Americas,day2_12C_Americas,day2_15C_Americas,day2_18C_Americas,day2_22C_Americas,day2_25C_Americas,day4_12C_Americas,day4_15C_Americas,day4_18C_Americas,day4_22C_Americas,day4_25C_Americas,day6_12C_Americas,day6_15C_Americas,day6_18C_Americas,day6_22C_Americas,day6_25C_Americas,Tempsens12C_Americas,Tempsens15C_Americas,Tempsens18C_Americas,Tempsens22C_Americas,Tempsens25C_Americas,inflection_12C_Americas,inflection_15C_Americas,inflection_18C_Americas,inflection_22C_Americas,inflection_25C_Americas,asymptote_12C_Americas,asymptote_15C_Americas,asymptote_18C_Americas,asymptote_22C_Americas,asymptote_25C_Americas,growthrate_12C_Americas,growthrate_15C_Americas,growthrate_18C_Americas,growthrate_22C_Americas,growthrate_25C_Americas,eAUC12C_Americas,eAUC15C_Americas,eAUC18C_Americas,eAUC22C_Americas,eAUC25C_Americas
Argentina_2000_BOO71_EI1a2p,20.6,11.3966409643193,42.8839554350547,40.7344785411984,40.2872377360609,39.1296004062997,70.7620329435311,68.0552016058072,64.4939980049946,64.3488618722961,66.1560666863058,107.567660936589,103.868814495968,105.486554412442,105.463790712279,107.605358230225,0.0092253545934586,0.203261693059374,0.291864283944814,0.405535233797664,0.550434636596289,0.0643822809299866,1.15037875132079,2.0094732519685,1.78471288658905,1.95464502348375,0.139157422158261,3.93293777807395,5.00294479866175,4.14210906973678,2.91621434301359,0.106628285242845,0.665474127514917,0.974459482284819,0.868882764368788,0.828906744593336,121.583405252376,126.890984552039,115.878364652845,121.217086229472,83.5455744409398,0.2084596373746,5.71112925696991,6.44064727582398,5.95763466239133,3.08721415130195,0.0306422175226971,0.0444619384511412,0.0426092571432462,0.0349796353238872,0.0403923245201073,24.5440405983676,153.180968499026,224.304208214469,200.002220755214,190.800412341103
California_1989_CB11A_ST1,24.7,35.1362689421002,33.6454422238222,37.4705281561412,37.4310128069303,35.4184532687631,66.9217719929257,69.6236946400749,67.3312762349734,68.9114648088088,68.3859387013133,105.837778558153,109.905418504599,97.6290932728336,104.591901770568,101.211978764888,,1.39591590489123,1.99872593296121,2.45752003530971,2.0398726298669,1.20311241685975,3.45390828144503,4.05820716142813,6.75340357337306,6.47362864663145,1.85062543206039,5.3082935883918,8.90786994168146,10.3410588283508,10.6692080578082,0.194028690405372,0.522867132275265,0.739170662204509,1.01419549271135,0.976994510430855,100.226620991719,81.1872042239557,135.548079140356,83.464293205613,88.8195719391015,2.50723105322242,5.62177488668809,15.9162098878049,11.1894845615519,11.6784716578765,0.024699884174932,0.0360035146164736,0.024485452200622,0.0379400855915911,0.0385103906691955,133.183642811721,358.902331595647,507.375694008308,696.156068261469,670.620863514486
California_1989_CC22B_ST15,20.2,54.0338791944078,2.09245133680666,28.1384433919459,30.7232935262961,34.6787311725555,40.8310529800475,70.3901847727401,69.4718903775726,70.6028683262326,71.7590004746396,110.126770138357,108.481999096193,106.220038423915,104.858051716911,104.982577300004,0.174012464777456,0.371286584071242,0.699036782691563,1.14878718297714,0.869191370262998,0.316989471268913,2.05326496991742,4.15913176754546,4.20109315271954,2.78854151860095,0.52117458459397,5.63450725649763,7.95362371743431,7.12830820621359,4.38076390963051,0.0917798330424079,0.54922884605074,0.960692608963918,0.987335524202066,0.655041264891266,,137.075778521377,99.3628873353632,93.0471986571794,88.0750315659631,,10.0316031459386,8.89989243409868,8.02830565042321,4.90598651983323,,0.0343327902170283,0.0444634217988012,0.0397232178751201,0.038725167720819,40.4270993737372,241.923834487221,423.165027465823,434.900675115574,288.531994794779
California_1989_CC22C_ST16,20.3,31.6900307669582,36.0640115366119,35.1469161424125,38.4884937278756,42.7220390953898,69.7846183237338,68.958941270354,72.6476860182759,68.8291380915601,69.1732883504337,110.427286508778,110.642359291746,107.289600089901,106.804725731568,105.002587013301,0.251988430995241,0.725230480680028,0.754459267626252,1.19213819667373,1.1950337787497,0.526837851864802,1.76704654807894,2.1694113359132,2.48542457969898,1.79572205474181,0.739990663579442,3.21193071527799,3.61119393616234,3.02995925223026,2.53001563840888,0.732081220083313,0.835563098895415,0.964122188846591,1.05004392032741,0.876251102307174,123.022035031752,122.240724758952,91.9853460134835,64.9057786022887,65.7560964280136,1.28503615068316,5.11211675049787,4.12537440461827,3.18519508216838,2.70072543875742,0.0165848615439188,0.0245953036143405,0.0345057238323549,0.040252855800837,0.0293677756907621,174.848485743653,199.563844252843,230.2685824566,250.789918381846,209.281667343113
California_1989_CD22A_ST35,20.4,32.4884469836299,32.5447506952633,29.9297508187831,31.7144524584407,32.9550695741048,67.1030225275839,66.5401998691835,64.3370616006183,63.5165381348886,64.666416165342,101.830264277028,103.69953449441,104.438504217561,,109.044206152788,0.119684462921432,0.697411869083546,1.1826964790022,1.5575009257852,1.03141852750411,0.197357406490492,1.96987828978274,2.19556933903745,2.29458218283163,1.77177932462329,0.292416418188118,2.18649901971508,2.34994763761658,2.42028409744331,2.09067388779937,0.0954830868271189,0.731293374047826,0.867883087187398,0.964851435084414,0.744459536824689,190.545239038243,60.2942560602642,46.9247529370335,39.4051931346645,47.3402683837803,0.821048742508104,2.21727092552207,2.2839575844007,2.36888145348808,1.99486625255689,0.0120846984962476,0.0620476150059396,0.0847940662237902,0.0789519791850468,0.0542614185141572,24.4696478849621,187.410063480204,222.414191397485,247.26447020469,190.784183210217
California_1989_CE31B_ST42,22.7,22.4411404213089,34.6420761259587,30.0394162709564,33.3657750130027,40.9238486533641,72.9061871435837,66.7209041908261,69.3074381695832,65.6372968126122,68.5507657198171,110.240537829381,110.09782169464,111.309723995967,103.417244221018,115.838132325483,0.094550423347803,0.66971587233377,1.64250578936872,2.86634836071944,2.58685809225111,0.186684416806131,3.25491342415314,3.05155188994329,5.03064752551533,4.36903048208314,0.329554574231392,5.63396515428332,6.26111505576853,6.17214826267475,5.6439268844781,0.0613322706944474,0.649411594103504,0.699614525261981,1.0589634407502,0.940675320254488,105.630127560905,91.564770589644,,51.9665237135452,59.9492845577373,0.444172363826084,6.01139605082724,24.4453449293037,5.85571238699941,5.67023158344565,0.0254653707960264,0.0491895187943357,,0.0571441826672079,0.0411854664339703,30.7051309093709,325.1186982845,350.252083300273,530.15501804039,470.935749232636
California_1989_CF11A_ST44,20.3,18.8146593394136,5.50613591579719,37.7455972169977,34.396679433646,33.6912174291978,51.1504215330614,62.9904500291752,63.3469073131214,63.4763489083684,64.0032768761978,104.382346266659,110.635457016187,109.742389729799,107.868103848058,109.26520067073,0.0326654964047583,0.401109374488115,1.12349858196233,3.33471834068509,2.13303888417872,0.252014245095868,5.17427452718591,7.37753008602105,7.14914888460659,5.42579742711934,0.469863057405618,11.2705927556278,12.1838750107203,10.783826492602,8.12984677568145,0.0737976682331651,0.684880814910356,0.89548699079734,0.956841899541891,0.719992031135607,131.893234984203,102.627904380534,88.5861197133696,73.2016756660531,78.0249668471627,0.806430689619584,12.2770746872881,12.5054444981888,10.7639601144285,8.478274965875,0.0270502313146579,0.0536869242049858,0.0507598034020566,0.0374075588393639,0.0350822410828085,58.0167279263755,538.425465898278,703.995483198071,752.230219237882,566.028477316857
California_1989_CF21A_ST47,20.0,39.2846509298801,41.1186766433629,40.1427023859605,38.781955036794,41.2650914362985,62.8737507847494,67.6227972066637,66.1909133984777,64.1644997188112,64.281629044279,101.686938512062,106.168810662543,107.393957591641,107.297395312434,103.446774833983,0.118002482651939,0.117107402447016,0.270968778513102,0.216087957149082,0.223442620276242,0.149026812527751,0.773980364083109,1.68122836047182,1.54248185833269,1.2530369450652,0.180170193572638,3.26508320602399,4.60589587956738,3.6463459830971,2.61918818004948,0.342505839222279,0.597571029579934,1.07934311008048,0.912897519273608,0.730727680122827,66.5347137341743,164.985257656767,126.622841215696,111.820227713174,106.214547783953,0.265387987480124,10.4979695891114,6.91853167341494,4.46613324518802,3.12023145898138,0.0081597981344453,0.0373706295343074,0.038927451175683,0.0440668966746129,0.0421694297073655,62.6311213404799,109.272717067131,197.370268048453,166.933782591492,133.621937963279
California_1989_CF21C_ST49,20.3,26.7908130775814,31.2272142408838,35.2189811729348,30.8826112746361,36.7589935373091,61.7205294780201,68.9741218508835,71.4562661562178,74.2312256137904,69.9339524116775,108.799595800841,106.4275143894,110.4487233128,115.048941284493,109.93553329643,0.116606208231119,0.189090892579855,0.305295862685617,0.443018724036018,0.26452019980884,0.144981046022278,0.789535400141417,0.983627325460957,0.867766750409109,0.832001752100175,0.193974485818044,1.17238423829013,1.24269237900179,1.12327478456362,1.03219876311535,0.194844119114714,0.762920999790207,0.928939891427408,0.908772927836926,0.789717350036025,,83.9192549373966,69.7564642432669,66.7282895824637,69.0092444106796,,1.25102923153907,1.26398689732059,1.20209479660098,1.05886370519816,,0.0455821762934719,0.0510501812456749,0.0356576982559131,0.0480691888562108,19.8439797630507,77.700004236361,94.608266804928,92.5543540710462,80.4290895914523
California_1989_CF31C_ST52,19.6,19.0635265378258,38.0801556299059,39.9701239588292,37.8860312826732,34.9675912257538,60.4000687291483,65.8703267261814,66.8610833958779,66.9767462519642,68.0902158217598,114.451145113749,114.008517487807,116.18576766227,113.59725219078,116.810620576343,0.0975054004472275,0.360513502591768,0.524800480511181,0.898997867501691,0.899315419106576,0.176227179166195,2.12585304568443,3.25865668145851,3.12503212593358,2.09724098754211,0.313109030493839,5.07032668468069,6.30287683968611,5.18626256433695,2.90254742115649,0.320710960613117,0.706370931320062,0.98947366666135,0.940859216731184,0.634982054297156,,106.156208515353,96.5271485953883,90.8567255915986,70.6759587004023,,5.74893798755316,6.77027639488309,5.74012496607897,2.96865937393332,,0.0511287323059255,0.0530440632985451,0.0398039079376407,0.0393082360562294,109.2572475017,240.640804803495,337.085982618619,320.524400257901,216.320612594133
California_1989_CG11A_ST56,19.7,52.4563709049142,36.6514708399525,38.8801673014683,37.755513290855,37.1231769328947,73.1537847463682,63.1990368184645,64.016925416565,68.6739694058434,63.835829112252,125.377299372422,108.106733772599,105.181899404369,108.096686087875,105.401372491026,0.32207272920356,0.840792518299635,1.5316288421197,1.72885350940256,1.03790317981626,0.401078109880494,2.50302589548052,3.88467389380005,3.37652097153849,2.46537328015591,0.55644311239921,5.86753800717169,5.80184783754327,4.64326726669212,3.41675023554602,0.132296419984446,0.724178747855668,0.964414769283879,0.87765037578176,0.61559940520924,,128.490284200843,84.9034544430912,71.4446841741061,77.8407767304679,,9.54710997243518,6.50716347554258,5.0134229179447,3.79060187956114,,0.0304571125066563,0.0341198336396548,0.0328398016261639,0.0326088539427117,55.0863729080088,301.537868984831,401.568777333573,365.4413013508,256.32695428411
California_1989_CG12B_ST60,19.7,46.0922618382439,25.3511681963653,37.8157035060501,35.0785924545537,35.6657567247464,80.5947161106034,63.5474342883143,63.8712862630308,63.1198396126604,63.5156481709506,121.124228218114,101.85785086998,101.473587117862,103.59062605676,110.528121528683,0.163355624806185,0.499183695536525,0.63198864882819,0.928695013558734,0.549722500733263,0.213915084436853,0.99605199572229,1.19865592573462,1.17664282007435,1.00097148073472,0.310712979036596,2.27140152491284,2.50380236903749,1.21799288628023,1.15905742371607,0.192250224983982,0.795851129772563,0.956752839935075,0.858982950146633,0.678824854646236,,,158.380447871962,30.0858905260622,52.435861554658,,,5.8199838277807,1.20904348609775,1.20318286317271,,,0.0202153120786061,0.0668753898387919,0.0373060330923,30.4412276520271,126.016421674139,151.49387216381,136.012821502821,107.486282202593
California_1989_CH11C_ST82,20.8,72.4607040640375,39.8724250982378,38.8171104311709,31.3905410308658,36.4676240277803,83.1103880647061,65.8023558258963,62.8784893883452,61.4559201035892,62.7650077532141,107.165642611238,107.752617551805,105.926080318164,106.364572853062,108.606602887001,0.105023990761924,0.129828282477484,0.368085090158849,0.34049557233938,0.376388293016068,0.104616897478186,0.943419996329818,2.66174261885116,2.39884693497069,2.08908585858039,0.156716628221633,3.18645596518406,5.83280567887673,5.34192229050977,3.91115578153673,0.0587858294120267,0.443136287958017,1.02530873429938,0.93645463651874,0.782292242620104,,124.927437117548,108.597524624416,107.094625024678,97.7445827655536,,4.43088790842387,6.97118311572225,6.2292182829597,4.32453576437512,,0.0472305743956619,0.0436071937232958,0.0459074995945732,0.0462189708406264,16.0732173508458,121.162292743615,280.339842151534,256.045360974249,213.894290057275
California_1989_CH33C_ST97,20.4,74.7058504300671,34.826028301455,22.2756146213091,15.501507950463,35.4675034382753,14.8986142552341,68.517561251249,69.1616372978759,66.44814176416,69.4216623877471,49.5186714154736,109.332965524449,109.486833350221,111.844817081308,111.961556959796,0.0391025418574828,0.241915090533472,0.227548760166058,0.562961386534811,0.467932459553189,-0.0065377042453977,1.57744000792745,4.62832624743102,5.49736990785659,3.26537854223099,0.137301839973363,11.9565710550292,,,,0.0056654705412145,0.423484445006929,1.01550005301968,0.964088393827086,0.665543474301014,,161.767271434021,116.948184988846,113.898448513407,121.543238141003,,,25.7986558256653,21.4021799981702,,,0.0481536171115123,0.0774501010721031,0.061559005372882,0.058617251441028,4.23615239334797,316.645304606448,759.303741630979,720.86251745545,497.636261812238
Canada_1992_CNRA1a_1,19.6,52.3861012470612,24.9447381306502,36.263958147947,39.4486362258666,36.9898054120781,54.0636828529692,,,,62.7031188008743,115.836042206591,113.743223838663,119.613418312949,112.189104566526,97.4283709288985,0.213188263874471,1.35441353809524,1.26813675049201,1.40620851318794,1.31186949469261,0.336567290448525,2.40709389466532,2.15776996036436,1.88118922396839,1.65844819201027,0.506175978407612,3.438643290001,2.23580985334547,1.69370054642644,1.72111777079344,0.169548529450289,1.01545108331829,0.866104810271652,0.799637181998504,0.731242206952175,,76.9168143480997,43.376645346045,29.2983119947154,30.1681053964393,,3.88315524256977,2.22271571331841,1.85190553725502,1.69071692439735,,0.0283810138398296,0.0774271802662077,0.0602293600266794,0.0716093226188254,44.1052392550033,264.152765740365,225.302808586969,208.012356955188,190.22053801085
Canada_1992_CNRA4b_1,20.2,60.4799615110827,37.6622092491128,38.0564337244273,35.4447975802917,39.4959732303499,88.1273298658619,68.9465764975327,70.7532218838826,68.6164176779335,67.9599995503575,126.113102788049,103.730575947682,105.115143451214,99.9945796047231,108.805057636207,0.054272979012346,0.28287906472237,0.41675502724008,0.624940702357602,0.364257608853743,0.0871591427421876,1.17708839126964,2.91886299224906,2.58163847752645,1.99610264588315,0.0911609769874644,4.47781331066936,6.55791149418699,5.04677420471947,4.45966337844998,0.0340099276315992,0.537783110596162,1.0114847267623,0.903614261071848,0.679166517370547,,131.873125885531,100.153203207614,99.2461000524175,112.21517986449,,7.0702502097151,6.98684338991093,5.8908660958553,5.66685596192449,,0.0423847326657258,0.0619391923648597,0.0411920914005437,0.0396061346857509,10.9652842685503,173.38892179921,326.117058594988,291.338086605124,218.972942527816
Canada_1992_CNRB_3a_2,20.7,107.554328759282,32.897121096837,8.57962576578116,32.8539806542244,36.2162830766481,65.5469191297427,,68.992495845668,71.4591674988741,72.5820503108934,99.5054702737872,101.162905948873,101.129240117228,106.870831565649,104.414715269947,0.08154219976765,0.128002038677753,0.207934677617309,0.595363064786932,0.400790977723768,0.0876632370899948,0.421067709008282,1.53188851048813,1.78836011505225,1.23533102634397,0.108821546019126,1.72733544858156,4.87745249015216,3.24936062801227,2.31747515497249,0.0697377170424113,0.348112857641749,1.0241493330736,1.0199904965485,0.71205366234422,,173.872035762967,117.672653698603,98.7297135526666,100.74309885188,,6.3490659816709,6.05187196884454,3.87093833523974,2.79142000815549,,0.0328605246448317,0.0511875154890188,0.0355376633067865,0.0362399411509779,13.2188252246837,65.9849966243227,194.128107601273,193.339797695316,134.970189910288
Canada_1992_CNRD_3a_1,23.0,46.6648337314018,34.764536408571,33.466201905002,35.618770002769,33.2510262149528,64.7230480239105,66.4034727981086,65.301903707689,65.6666255363699,64.4568380559305,106.951967350374,112.229277924139,108.683821807023,108.575080053523,109.693195659254,0.104300594125159,0.39913867391819,0.621487774526959,0.64266804948772,0.791220639844717,0.146597940627594,1.51171291783047,1.78335708560186,1.88719152758582,2.26027839366461,0.196128533109806,2.17390238201447,2.64478482270007,3.17373072607302,3.270819609395,0.0846500220000742,0.661122959104239,0.81764347181001,0.889104385362121,1.0278952127931,,79.5583959228136,80.3426058087342,92.3603959948305,79.3755523270361,,2.24448633925928,2.80912656842817,3.60207530653173,3.4760646693276,,0.0466635287106502,0.0420792587563546,0.0363443912058101,0.0409530739279611,18.8435029760312,147.169157822456,182.011378501129,197.918922354903,228.814429620562
Canada_1992_CNRD_4a_1,20.4,39.4680142001237,37.0426156956002,34.7349908102477,34.241387114367,35.8918944380664,66.5301934975554,69.0557890258072,65.1762449953799,65.4558769258255,67.9643591996919,107.000125140069,111.820159988755,112.099586436388,112.808660665686,112.461756940422,0.336994692262817,0.84562808627592,1.22469410454977,1.3838384916679,1.10185673821704,0.689030327398383,2.93451605776189,3.88583932541167,4.09328144903909,3.50543073044066,1.11531728109432,7.19645969706222,7.72677598438861,7.18032257198933,6.10511690217138,0.795081843422171,0.791176815622558,1.0131151774579,1.04798576281537,0.885991296602936,202.842550391305,193.851610463856,106.39253780154,94.2366242461403,97.4187754314076,3.66927965747889,,9.68699013648549,8.2519591792834,7.23650188124633,0.0143096606041114,0.0238495619013517,0.0349647903327547,0.0369240669757071,0.0343694044819518,333.541636783009,331.903454028942,425.007937654026,439.636358881265,371.678701619566
Canada_1992_CNRD4a_2,21.5,4.84630692699545,39.6325647317477,38.6262174878109,36.0202061069045,37.6134408772412,69.5285025124383,61.5947814174441,58.7091144823972,61.6149069903939,61.3690947521533,111.430351516022,109.418257623456,99.3552717443291,106.971723120281,110.883111868336,0.207030900067806,0.494323159662169,0.755795368946865,1.47465228020703,1.60287071858943,0.386789242085274,2.93338062071661,2.63971596919289,3.68188885411535,2.83154137520277,0.546822782530111,4.98783548047102,3.21752422364533,4.85282721481791,3.67565224050011,0.128849074107798,0.81882155502833,0.708222314241043,1.05812035997534,0.882765737867216,,92.6919898866376,66.70198431839,67.03152160984,57.8778556914934,,5.31712262543925,3.14233974986195,4.80975069707523,3.62605120963974,0.00954348066845,0.0443998176270308,0.0580717657905094,0.0451054956361857,0.038173166313297,44.706494871559,284.104809476319,245.730421260549,367.133817408369,306.291389410615
Canada_1992_CNRE_1a_1,19.4,52.3381766033029,41.0604081031431,41.1884179597503,39.3909917503176,43.380712170873,67.902499720721,69.0307785332176,66.1073403801145,65.4798048567672,65.5358369040015,116.880039472901,104.86472356678,104.429877288458,101.857528800417,103.288438674938,0.0800486943348509,0.318207547741792,0.3644556615949,0.315145821723446,0.301118880395153,0.166230065191336,0.816741959937083,1.52686191883205,1.23139775513564,0.760038868733655,0.243886591747468,2.57551986761873,4.40643147645677,3.44966081500097,2.28181963264483,0.236995154790147,0.633542106300284,1.08252938225382,0.836843801169242,0.580761403387532,290.922382016319,,132.545141140212,179.106653684297,,1.32585719998602,,7.28582373429909,12.3966346084653,,0.0101955142418242,,0.0360337726599147,0.0270975968456299,,41.8805110367468,111.956158760491,191.298779003429,147.882542501492,102.629036386103
Canada_1992_CNRE2a_2,21.2,25.5382423419474,32.6127566924762,32.7862437340407,33.7423586191694,34.5833341859002,70.2325127710922,63.646625800935,64.1544359498823,65.3100610996522,65.1634954424753,106.065452221302,115.195298465117,106.044682758703,,105.697555505923,0.0678856751783444,0.268230908432058,1.00381201975844,2.07778457014709,1.42735877704948,0.102039496587338,1.11943859340171,2.97403390934889,3.75758593031156,2.61242481571773,0.197506548476866,2.2376725206713,5.60009486777238,3.78492379820516,2.88249706492996,0.0400581399539286,0.341864974038301,0.9436001191499,1.07857532963512,0.765088274657846,,106.620276553367,101.379220594789,46.0828803590474,47.8496131087466,,2.75493432676741,6.83438947328034,3.81305201945445,2.77783511121735,,0.0370135461609118,0.0346878412140294,0.0833102339578654,0.0670060638530241,13.9082753101949,118.696279540334,327.620060615981,374.483753978653,265.640351069265
Canada_1992_CNRE4b_1,20.1,45.8629818988979,36.4255065999239,37.376793912097,34.9544866797467,36.7298455937234,60.6690854322557,65.0999702584755,65.0332588212592,65.922054125962,66.2240278862373,110.531746463435,114.371438296425,113.02475076289,113.98273087394,114.204052549292,0.21766276784298,0.457608184547291,0.819270025142565,2.12687772378037,1.1765377076372,0.416481876208282,2.88156857247195,5.34938297993749,5.65492611426512,3.76535102068295,0.587432813553866,8.13545969753711,10.1620912212271,9.2572392233364,6.30268324439706,0.264724636617053,0.601336678884181,0.943340916494377,1.04922174895744,0.674934217625539,110.975067073114,119.257912965731,98.3122414604628,89.5492510508519,92.8654013649675,0.938936489041554,10.7135580941398,11.1264473814434,10.3795869046062,7.07157997544335,0.0183926078630241,0.0448450099060435,0.046237958802861,0.0341735252888902,0.0372887792040542,149.85042141161,340.393534551924,533.988961805569,593.92402325946,382.054266761007
Canada_1992_CNRG3a_1,20.3,45.1591422517372,36.3214621754039,37.7254172953522,38.4932265129752,36.2018733725475,67.675766679084,66.2973515859251,65.0417002391222,67.0208393014527,63.7251980482641,107.665291607916,106.184866923942,109.332723064425,106.38987767247,,0.253597421721241,0.880067977165398,0.850274582390522,1.43166564355278,1.16381697063684,0.428779945598653,1.95411970816277,2.14693543580539,3.05255223196734,1.73553407527995,0.55656639782793,2.88376115966668,2.69137035526632,2.97613479139362,1.82820585795378,0.186121045054098,0.771727407875986,0.775999909440427,1.09786344884251,0.69616876969727,176.366028263478,85.8824759589254,71.4222951891484,51.7110048102463,37.2772329964208,1.4201407444497,3.4185994888714,2.90214588266146,3.26326423342344,1.79247540428904,0.0111006338108147,0.0282585958658118,0.0402791875472958,0.0476539363799672,0.0658372328623835,51.0663557916663,211.740195061342,212.912448768314,301.222709516606,191.009039703566
Chile_1995_STCH95_1A2a,21.8,56.768388903747,33.7325534484545,36.9404664888727,34.832644377927,37.202588619418,70.7557750227062,68.1747854188265,70.1051045794229,68.6498495183651,69.0481410259913,109.473660786542,101.344491801669,107.258760383296,110.036843755897,110.98987633738,0.323371149782009,0.920664712530909,1.17820240948186,2.28283182300477,1.91683336138493,0.780671921081126,2.23672296852476,3.50083432127375,5.03448854802658,3.72551345508255,1.23508171005535,5.8887566805497,5.3561078518721,5.89589311584167,4.66108880048571,0.323212878599337,0.662673998240077,0.807454165328671,1.12432434852324,0.870946576672581,,144.980526507907,83.5773775534192,58.636987712109,58.8810917655036,,11.8306166177015,5.77041823610807,5.88761334195541,4.60052021935281,0.0127491447736887,0.0273026587867225,0.0397424042908029,0.0520946674716868,0.044649375031615,143.772892141345,294.773394199893,359.17510813295,500.126616218476,387.418065676909
Chile_1995_STCH95_1B1a,19.1,40.5285360066459,40.2243135084108,42.9146624763765,40.3056333576729,38.4468072950474,68.9270012551446,69.2608398321343,67.3447411495809,68.2486204041094,66.6373053348246,106.2749094613,107.517391140278,105.717818676371,107.277491319507,114.449526326713,0.355152167576445,1.51544299505271,1.86402943643692,2.21389749662791,1.41644644323367,0.580383777276506,3.12986974598676,3.84095128457343,2.51176240064554,2.00311469827808,0.759793987191061,5.72460890014852,4.81715617439615,3.16063220127857,2.05442533787554,0.165726503521997,0.897304936783424,0.966233532001924,0.744878765761636,0.540730626096017,82.13245832304,119.524973230642,65.1746986307884,,34.741969685042,1.02600640249211,8.95011398778513,5.08170770490875,2.65384968475915,2.06754491821443,0.0186248199834815,0.0238405558644014,0.0366946828303387,0.085703460728573,0.0595693820060356,68.3698488252532,370.179793661629,398.616027665687,307.296947235145,223.076396205162
Chile_1995_STCH95_1B2a,19.3,68.2265372940124,34.558191109773,34.7577597753873,33.637316222881,34.0416128802204,81.1441856163001,69.3160995215642,74.607140213545,68.3934068972679,73.4674644388741,15.1492560242225,100.769978706635,105.183582109992,109.842128469487,103.753416624866,0.127475229023619,0.472969783623935,0.591857606502479,0.6655268811032,0.63069890421305,0.132107593376251,1.95427372341626,2.12136597468083,1.74810841001116,1.22282082665095,0.233124994857072,3.71434176540135,3.49714394925744,2.77891352540097,1.63694483234087,0.0898207124209477,0.874045650562031,0.930763617966805,0.782928962147915,0.546258447471932,,97.8016480535094,89.7935359575418,91.0116595551687,54.8192017775853,,4.25954869128928,3.94944191581041,3.3205134994281,1.51425396298875,,0.0422928739090103,0.0419502847870016,0.0323294208694773,0.0453547354497555,21.9043870040988,213.151662608,226.983353257453,190.931228681791,133.214891255893
Chile_1995_STCH95_1C3a,22.1,5.51503485107259,32.9716955648728,30.4065511634459,30.4110001041283,32.9056584985168,73.0596204918764,65.2194050648388,64.294627002212,64.4789475317894,73.9727912801567,110.977854227628,,103.626595635062,109.858204968253,109.738532033509,0.126850009332583,0.541420672999987,0.961985118215995,1.31027838187036,1.33203439926575,0.18390533623143,1.51489102605063,2.09245425467464,2.14715961923095,2.04902877227841,0.250658468023918,1.63533287325692,2.43210049695188,2.59733078554382,2.46208697690265,0.0992220385468991,0.603508157203704,0.858712488837633,0.959853573736334,0.946229106133674,,62.6664503660124,52.7359534730813,48.7023823293503,45.6061736942749,,1.75977561549107,2.27357653183006,2.45715974506186,2.34037290476086,,0.0551441579072231,0.0763039625151921,0.0582559282565952,0.0558868366403856,23.8479911684547,145.053028680533,206.391323439319,230.700556899505,227.42591965337
Chile_1995_STCH95_1G3a,19.2,49.7134845180524,40.3267943724923,41.5586669474062,41.3581272148396,14.0071096576533,68.6482168167029,63.1744632597406,64.0283904270019,64.0755682404167,,114.069659680527,112.195811182335,111.18072233184,114.194706432146,118.495193197239,0.116525918452744,0.194213761032332,0.299166369626507,0.319714478858635,0.449776487966464,0.193817059358407,1.29402836112291,2.51744498364365,1.81182950585642,1.50107368813898,0.306061008626307,4.76099014675763,4.83469785998344,3.22659533839359,0.0964951118187061,0.0999960128113354,0.69089921119977,1.04928939143798,0.768642193674029,0.460221590998657,,,97.8936107001158,94.5148905336651,,,,5.1874944792402,3.5042434096701,,,,0.0506323675278104,0.0477180007606493,,23.8459497495506,164.75804793695,250.222997872673,183.297339668102,109.748585209271
Chile_1995_STCH95_1H1a,20.7,50.1660636925691,36.7867136000924,31.2793482098235,32.3219953153959,34.8545135283314,3.29294732359866,68.0812326622123,70.8511022168333,71.3499588359535,66.264180503599,106.009160690151,102.115985569013,100.143699547623,99.0343473271828,97.7214368836428,0.154051525537376,0.441925752293982,0.975580899562765,1.31611744266059,1.43000550358539,0.213703779693012,2.79946738657649,4.47659417129149,3.76774850518522,3.84285206288722,0.395788857456649,7.04297833811239,9.4501531492298,7.56067029221331,6.40933216396571,0.0617573341665256,0.644292278176683,0.980434965591654,0.851531431293796,0.83953138036582,,112.406679670576,106.660893692481,112.279899507333,94.490566310796,,8.60546059111168,11.4303901846778,10.2593157425468,7.62689574555957,,0.0458035789914604,0.0402775958209499,0.0316154000595399,0.0347146842278813,30.5508633088661,318.726279027163,485.013399967303,421.245844105117,415.309514104028
