ID_genome_file,OptTemperature,q25total_12C,q25total_15C,q25total_18C,q25total_22C,q25total_25C,q50total_12C,q50total_15C,q50total_18C,q50total_22C,q50total_25C,q75total_12C,q75total_15C,q75total_18C,q75total_22C,q75total_25C,day2_12C,day2_15C,day2_18C,day2_22C,day2_25C,day4_12C,day4_15C,day4_18C,day4_22C,day4_25C,day6_12C,day6_15C,day6_18C,day6_22C,day6_25C,Tempsens12C,Tempsens15C,Tempsens18C,Tempsens22C,Tempsens25C,inflection_12C,inflection_15C,inflection_18C,inflection_22C,inflection_25C,asymptote_12C,asymptote_15C,asymptote_18C,asymptote_22C,asymptote_25C,growthrate_12C,growthrate_15C,growthrate_18C,growthrate_22C,growthrate_25C,eAUC12C,eAUC15C,eAUC18C,eAUC22C,eAUC25C
ST92ISR_Ar_15c,21.0,43.3197823599699,33.7695685492192,1.51750099950147,32.1435782583756,4.53404214536433,13.2544737828572,65.0497480442982,63.623552677953,64.079920032419,64.2320859063678,108.061197563153,108.23961985562,109.576148110269,109.144102557469,116.724722608809,0.125616057972808,0.190666805662627,0.261595823214079,0.310424491351353,0.345623228494126,0.158607123577816,0.694773171005077,1.09911554253462,1.19100641699087,1.08809349817945,0.288607386856088,1.50297721296828,1.88560306176031,1.46350412457928,1.25798172540929,0.195803475694257,0.667009480142912,0.944947423257242,0.928087739694029,0.872242425614302,,125.445927656175,95.8272376224738,73.037280054478,67.9202229285125,,2.38288434357045,2.1782099607595,1.5431738529861,1.36244757413592,,0.0301760994988796,0.0400337179719317,0.0540456396111371,0.046208630921238,23.7096614963452,80.7675600903823,114.422808164329,112.381284699018,105.619027347392
ST92ISR_Ar_16a,20.6,23.9463265036264,33.0046264043607,34.531327014734,34.8891544086071,35.0625473788391,89.0617118474225,64.2324151143759,65.1633596663843,67.0521572924996,63.5756215613971,26.2100943161595,113.485044177188,103.808754824323,105.547311896571,110.647533111453,0.11126955216238,0.177418796815968,0.275563779832725,0.420863017615172,0.395523953614105,0.118743372062301,0.515684836608616,0.729608200988709,0.707649439652737,0.633150957102534,0.141861748343498,1.0101021984237,1.29167084943325,0.841255401926412,0.775728412266556,0.206429247873809,0.697911939153652,0.962011643228354,0.908738612672,0.82960023906805,,123.01023544168,103.589872378065,45.8229113564637,46.614713433879,,1.58806336235986,1.66467908029684,0.791717883823251,0.736079419409068,,0.0270915018056771,0.0290881108403125,0.0512313606404119,0.0447082746190772,17.3357235032219,58.6099524722447,80.7887836905831,76.3149674197987,69.6690052927099
ST92ISR_Ar_17d,21.0,45.7476354506732,39.0240589523508,37.9042464684739,35.3783784220884,35.2541048007436,61.6876051089086,65.3472001797534,63.2709041027854,69.0386889487485,67.3783184572504,110.223015812453,112.128793132165,111.61717354546,109.787590198609,109.466362907937,0.276607806249666,0.659032809118401,1.1417947554091,3.50203537248374,1.90835368019498,0.502733898576466,2.60105597452178,5.95750790986006,7.93808765874995,5.03036122814623,0.859328853762578,7.55953133618713,9.32688433963798,9.72073152019667,6.73167153344285,0.0901187652450941,0.478569626801874,0.834271801508001,1.15609215726363,0.731983071208092,,127.677111726949,86.117450060544,57.4899287844087,66.9375596916196,,11.5486770944126,9.63039499208941,9.2420710285049,6.54664066180134,,0.038059941739426,0.052675550886339,0.0595431872053433,0.0479510152012489,61.4500954311106,326.326588668025,568.872439371799,788.314988535375,499.123900081879
ST92ISR_Ar_17i,23.0,23.9405229768788,39.3826445636941,36.6382068098278,25.21639822141,37.9700643355714,22.983467192094,67.3485067189504,68.2155530042297,67.961026120513,67.2783539058281,97.098195414917,109.811483293457,113.453446378972,113.927482855253,111.759892223247,0.198481630427804,0.23567198932715,0.37759973792041,0.619208574402143,0.601727321996976,0.229608313046209,1.00839231216995,1.97310156928692,2.5437422326495,2.52497712906638,0.291871945983604,2.3956501706383,4.05261834058224,4.04513351354939,3.50509578499221,0.12964043252895,0.467420633247985,0.844752572118985,1.0082601388001,0.958234092898373,,109.864260892528,98.724409350622,87.6174270885509,79.26899411942,,2.93271833577713,4.39591945035157,4.36716400186078,3.66581065805516,,0.0437598223663255,0.0540954947170871,0.045719749418309,0.0509845666395758,32.8489286100011,118.437332496371,214.047549775451,255.477898936802,242.802054075674
ST92ISR_Ar_18b,19.3,31.6241051812053,39.5015305678874,39.2448400994624,41.0023529124835,43.7608403105334,77.8756619029224,70.0161391222973,72.9221680048876,68.8238770931856,71.9259016192183,100.506431064485,104.735668738565,106.007839414126,99.8717654773655,101.842926611149,0.144485065642651,0.6246708018776,1.29741443951232,0.983931867310382,0.981892324525055,0.368990581685784,3.34737846610437,5.27399413501875,4.16605446350545,2.56269980632811,0.636802568755543,7.78834927470542,8.66328300871287,7.1154899844144,3.84100190708847,0.131493175117504,0.721579567387556,1.01593348102534,0.806347282776923,0.50860638242755,98.3735589010449,108.548646196174,89.8083584993084,93.1013063741365,87.5019036758005,0.797240296198277,9.29256783871402,9.40833209683212,7.84377128541039,4.43102667221273,0.0357182168048812,0.0451869745753532,0.0432546172103895,0.044487630005462,0.0327557613811498,68.439486486762,375.567287102267,528.772430082018,419.687135198718,264.719135469394
ST92ISR_Ar_1c,21.9,47.8266631753325,41.3230722424048,,39.9023377443614,37.9983253469306,77.2708879348485,72.4030893179365,70.8943026495446,73.3205941999462,73.6559470140426,96.5924535659297,106.538833147262,109.838114129092,108.014832909398,111.308761693133,0.124611964109703,0.362179008601407,0.617663782161834,1.20206878728893,1.58390749596835,0.21521426368157,1.35566199719985,4.00604004719885,5.40206442420181,3.89248245078701,0.301296469693578,4.85635947208361,10.0857857802568,12.2128041727329,7.14096520513845,0.0519818089069216,0.35944127973014,0.847258635130896,1.13741672291068,0.822119269169405,,169.433697955123,124.702860740805,113.593077334605,105.535056469848,,15.7410803798362,14.8974155073281,15.8983621631871,9.29171908009802,,0.0319240317256431,0.0374745918065092,0.0381346607363698,0.0297701926250853,27.4316643504003,189.68313620811,447.112460793843,600.233705319621,433.84599963101
ST92ISR_Ar_1j,20.1,35.4272691521813,10.1121355533622,4.38762381102317,31.0705426481629,,26.8824096486525,69.012131935891,68.7555130210382,69.4481883442306,,124.332681372876,,96.8144277372331,,107.31214593573,0.1560718486107,0.460633230056629,1.03740668306193,1.17405073253371,1.55923073386839,0.173870967679677,2.0524785209027,2.73170348034161,2.39397166873682,1.36451981253253,0.175270716760086,1.70976299527381,3.25375914963761,2.35707464304069,1.78001124760058,0.0889458956678149,0.63162837528896,0.989196416067643,0.888442850789523,0.704399087670892,,63.2214303470003,58.7650881314831,49.845597038265,,,2.00516922245738,3.17472286094927,2.62494883398548,1.49304861061588,,,0.0561523712604238,0.0400017417833526,,24.4153218904036,173.379670663914,271.530785426273,243.874301567162,193.354964112353
ST92ISR_Ar_21a,19.5,19.6436625677038,36.1010636003091,34.0070024234661,32.2066209474118,36.6803028296479,63.5584656939158,66.8261489146724,65.8399935486887,65.7263225111275,67.1174228041177,105.738140270518,110.39488479373,112.904734522274,114.177765818027,116.299222320998,0.0469091392384861,0.335805711739624,0.423090307339265,0.602444592044542,0.362911899125026,0.110268399125469,1.39770773174504,1.97055137197654,1.79951529566993,1.36618928521949,0.132748126662045,3.94517321810968,4.64167847821987,3.74849783098,2.80358307697964,0.268774894613733,0.763272622933799,0.978053588965216,0.889218792803031,0.637293012626529,68.7568415869296,118.607110597705,107.46427420561,117.622528716914,115.48078891018,0.157506618347886,5.24279190336159,5.46982524495918,5.40779367772301,3.85955053529801,0.0239739646841325,0.0429948013322977,0.0464679728283568,0.0310615280127746,0.0330742767821525,62.0737762635747,176.278420989412,225.882256385828,205.365789364916,147.183329518074
ST92ISR_Ar_22f,19.7,57.939954296377,19.3414611206495,38.6124151204259,38.6633377077331,46.9670163988235,25.237048303094905,64.2714161636948,65.6792898032867,63.3212478129629,63.345496928632,109.040359410267,110.192779223866,110.730891933943,110.079737267206,107.026497733522,0.130077440287415,0.356859085843649,0.515169135018244,0.682514345188936,0.709557005672105,0.255638972725158,1.75287255081071,2.68546264461696,1.94832461810531,1.6526651904093,0.345822524467836,4.02529188866774,4.833283588569,3.1901313191364,2.50989283247106,0.114651339703314,0.7511086467071,1.02697254013657,0.767403465357289,0.690531528308531,,117.035855548106,96.7276226884265,95.9045268692397,96.3242892840725,,5.4914539206437,5.40182744985607,3.8154425855489,3.26151714595588,,0.0372940417242099,0.0423326090321902,0.0304477395350151,0.0240690306538555,30.4297589701536,199.352708296654,272.570097708322,203.677536992688,183.274857686753
ST92ISR_Ar_2f,19.1,35.086645429423,40.7245194560096,38.4868074992172,36.8808079342956,36.6856268317957,69.4626055338196,68.5224909716465,66.8748322964523,67.8961150924052,67.0429901720087,106.167728822669,105.430887257672,105.684468769078,109.433785375878,103.893039654578,0.291854347385669,0.904572049652228,0.905636926541526,1.02498853548589,1.0955566755602,0.778947831102121,2.4817779880251,2.27361839062867,2.09871891224797,1.8575898242986,1.54810378223248,3.34323417998585,3.1173059339084,2.81382653791959,2.61926735593361,0.702091176549491,1.0228780241523,0.950758810244848,0.913073454039718,0.862015097341719,159.724734667239,75.1902506937724,74.0137966899682,70.4525981639318,66.3845301892833,3.72737405710038,3.57280778346462,3.29194458299773,3.02201557921639,2.75442790817508,0.0210868625403319,0.039366013609814,0.0378436880311322,0.0357124696208029,0.029798602631933,171.450980073514,249.787272072646,232.175727704102,222.972946823785,210.504473227752
