ID_genome_file,Radius0C_08dpi,Radius0C_12dpi,Radius0C_15dpi,Radius0C_19dpi,Radius18C_08dpi,Radius18C_12dpi,Radius18C_15dpi,Radius18C_19dpi,Radius30C_08dpi,Radius30C_12dpi,Radius30C_15dpi,Radius30C_19dpi
ST90ORE_a12_3B_5,0.493520465502126,1.39553498352509,2.41540727938863,3.85456519191314,0.514294798979018,1.40790414671686,2.39736916045639,3.82841400310888,0.582995134203946,1.56133849096274,2.59540577377671,4.1982077201338
ST90ORE_a12_3B_6,0.708785781145363,2.48761273104867,3.63082960502516,4.89162209426465,0.64148304211496,2.50400984338714,3.80400686445307,5.24085715589682,0.711949813867893,2.39344925741746,3.30447771144753,4.62450844292346
ST90ORE_a12_3B_7,0.615067802312866,NA,2.13332183968992,2.73887003868046,0.540868203708842,NA,2.16522285749273,3.00103832643146,0.506299490285919,NA,2.16873420341148,2.92428617685682
ST90ORE_a12_3B_8,0.516115121511272,1.76286649242548,3.16443035305964,4.9903851947304,0.573224257373253,1.94913149671828,3.28865558693965,4.6683611718801,0.553091364792385,1.57684517171316,2.69055577012122,4.11841594938708
ST90ORE_a12_3B_9,0.632549130982227,1.46026078955875,2.00311050134814,2.95816105764074,0.618824544352077,1.45484851721631,1.98389330244201,2.74338064744559,NA,NA,NA,NA
ST90ORE_a12_4A_1,0.6634890868495,1.44045410013528,1.7560991594866,2.28436716956992,0.653665330222024,1.41688619599594,1.75721434559231,2.32898901122828,0.647950069096696,1.44684815949348,1.87874111641937,2.48318669447434
ST90ORE_a12_4A_10,0.51635652961715,1.77676969618967,2.99385950241968,4.59326139550354,0.534385889177788,1.82051752951256,2.81939883764645,4.51360608340691,0.511277050997835,1.63429183717239,2.63713570269825,4.17110605022904
ST90ORE_a12_4A_11,0.4775593904748,1.29544638308131,1.88657549206633,2.67408583698375,0.550903278578301,1.31758065218074,1.72053498483663,2.42728852585139,0.541561235345898,1.39991324909445,2.07783794658329,2.96390828812721
ST90ORE_a12_4A_2,0.64567739777078,2.29007441457941,3.35617316868841,4.82344743625809,0.721402890367713,2.52868632868132,3.66533178583544,5.06087694379534,0.685061145166068,2.31090038943067,3.24663725992054,4.40175819348818
ST90ORE_a12_4A_4,0.510063084572647,1.53244436941984,2.14612557299105,3.22811856421468,0.447143979588486,1.35821193056231,2.09310969958136,3.216449080348,0.502009414100954,1.32911725123586,1.82719630249814,2.72554143350164
ST90ORE_a12_4A_5,0.678740438849705,1.5468186107835,2.42121787688501,3.50024550550049,0.722248930979788,1.64171674640065,2.62372883858318,3.73064019611797,0.71953035096472,1.55034750851121,2.40212195199862,3.6968833516175
